,userid,time_stamp,adgroup_id,pid,nonclk,clk,cms_segid,cms_group_id,final_gender_code,age_level,pvalue_level,shopping_level,occupation,new_user_class_level ,cate_id,campaign_id,customer,brand,price,hist_cate_id,hist_adgroup_id
17401523,1089728,1494195896,644851,430548_1007,1,0,0,9,1,3,,3,0,2.0,6183,22662,91146,172001.0,2.389899918853189e-06,6183,644851
9476395,728743,1494017376,697357,430539_1007,1,0,0,4,2,4,,3,0,2.0,1665,123027,65292,138812.0,3.9899000512377825e-06,1665,697357
6553847,1089728,1494108481,714710,430548_1007,1,0,0,9,1,3,,3,0,2.0,6183,354280,254040,,1.2798999478036421e-06,6183,714710
8064723,118379,1494397528,725123,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,6806,16907,83804,,5.879900072613964e-06,6806,725123
21474962,718709,1494393778,443540,430539_1007,1,0,66,9,1,3,2.0,3,0,2.0,5830,205504,200605,81904.0,8.679900020069908e-06,5830,443540
20289123,37817,1494405376,603144,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6059,267459,232126,12244.0,1.0799900337588042e-05,6059,603144
13263040,390932,1494683685,556490,430548_1007,1,0,0,4,2,4,,3,0,2.0,5539,155417,24393,,9.798999371923856e-07,5539,556490
6770352,503986,1494390539,825011,430548_1007,1,0,16,3,2,3,1.0,3,0,2.0,1665,194157,173899,,1.379899913445115e-06,1665,825011
21302467,829038,1494119908,482904,430539_1007,1,0,0,10,1,4,,3,0,2.0,5989,205979,27337,64422.0,2.679900035218452e-06,5989,482904
15873787,390932,1494679977,465043,430548_1007,1,0,0,4,2,4,,3,0,2.0,4282,397506,41057,,4.498999999213993e-07,4282,465043
22111631,913595,1494254756,214001,430539_1007,1,0,68,9,1,3,3.0,3,0,2.0,12902,78211,157738,420913.0,9.798999371923856e-07,12902,214001
4648326,4500,1494306018,401378,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,4520,5460,55116,451924.0,1.8998999848918174e-06,4520,401378
8078988,390932,1494242009,728025,430548_1007,1,0,0,4,2,4,,3,0,2.0,4281,408804,63559,234846.0,3.7990000123500067e-07,4281,728025
22319860,118379,1494081658,630913,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,7618,357040,49243,52376.0,4.498999999213993e-07,7618,630913
10532147,782462,1494028502,532486,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,6152,200775,203301,259164.0,1.5798999584148987e-06,6152,532486
16129102,186325,1494502421,535139,430548_1007,1,0,0,11,1,5,,2,0,,4282,342782,231222,72320.0,3.299899844932952e-06,4282,535139
15929855,1089728,1494389980,397156,430548_1007,1,0,0,9,1,3,,3,0,2.0,859,159597,106244,25657.0,8.49998978083022e-05,859,397156
14796614,1036810,1494224451,592414,430539_1007,1,0,0,3,2,3,,3,0,2.0,6261,111437,14386,,1.39979999858042e-06,6261,592414
23321488,728743,1494213652,138239,430539_1007,1,0,0,4,2,4,,3,0,2.0,4541,98920,169215,353787.0,1.259989949176088e-05,4541,138239
6913122,1076981,1494124616,517066,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,856,321371,246351,242771.0,4.899000032310141e-07,856,517066
17866371,1089728,1494635455,625049,430548_1007,1,0,0,9,1,3,,3,0,2.0,6183,366393,108198,,5.570000212173909e-07,6183,625049
10655051,1091685,1494233043,626177,430548_1007,1,0,8,2,2,2,1.0,3,0,3.0,4284,113527,42869,320394.0,4.798999952981831e-07,4284,626177
2143426,376279,1494317688,397740,430548_1007,1,0,0,4,2,4,,3,0,,4284,172132,190271,,1.5798999584148987e-06,4284,397740
948120,728743,1494017186,480290,430539_1007,1,0,0,4,2,4,,3,0,2.0,4281,404347,53587,146115.0,2.8990001510464936e-07,4281,480290
5662436,104394,1494209166,750854,430548_1007,1,0,66,9,1,3,2.0,3,0,2.0,6261,392073,46263,,1.9798999346676283e-06,6261,750854
24712284,829038,1494447649,86620,430539_1007,1,0,0,10,1,4,,3,0,2.0,6710,64552,18173,101352.0,1.2798999478036421e-06,6710,86620
18689979,913595,1494396268,318760,430539_1007,1,0,68,9,1,3,3.0,3,0,2.0,6040,269920,180740,326877.0,1.2855999784733285e-06,6040,318760
2131763,640487,1494505363,743102,430539_1007,1,0,0,2,2,2,2.0,3,0,,4281,148005,15598,13682.0,1.9798999346676283e-06,4281,743102
9917886,122203,1494644851,414140,430539_1007,1,0,0,9,1,3,,3,0,2.0,8927,335112,243797,86112.0,1.5798999584148987e-06,8927,414140
4569693,186325,1494558054,666171,430548_1007,1,0,0,11,1,5,,2,0,,4282,272821,75594,,1.989900056287297e-06,4282,666171
21035968,329929,1494530870,274476,430548_1007,1,0,0,11,1,5,,3,0,4.0,9831,312314,246629,,8.998999874165747e-07,9831,274476
8974157,728743,1494330394,724274,430539_1007,1,0,0,4,2,4,,3,0,2.0,4520,157455,183086,,7.899000138422707e-07,4520,724274
22545168,390932,1494629558,337167,430548_1007,1,0,0,4,2,4,,3,0,2.0,4505,97097,145553,64746.0,1.8798999690261553e-06,4505,337167
18046782,694536,1494681830,620592,430548_1007,1,0,0,3,2,3,,3,0,,7572,183649,45211,458801.0,7.999000217751018e-07,7572,620592
8576665,782462,1494036882,123083,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,7340,229949,215660,243025.0,2.0899998176560075e-08,7340,123083
21275192,1131269,1494332597,528363,430548_1007,0,1,5,2,2,2,2.0,3,1,2.0,6379,45676,120254,,1.5598999425492366e-06,6379,528363
24051712,1075609,1494415363,629959,430539_1007,1,0,54,8,1,2,1.0,3,1,2.0,6142,155555,144400,189466.0,1.6898999319892027e-06,6142,629959
23960833,728743,1494068668,729725,430539_1007,1,0,0,4,2,4,,3,0,2.0,9493,245769,216589,,1.9849900127155706e-05,9493,729725
7078771,1102430,1494067286,486410,430548_1007,1,0,2,1,2,1,1.0,3,0,4.0,6426,100681,107697,27733.0,3.9899000512377825e-06,6426,486410
6289390,1067128,1494489092,708055,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,4520,195008,94735,293786.0,9.898999451252166e-07,4520,708055
1464227,1067128,1494404896,380182,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,6261,391809,1594,58326.0,2.7798998871730873e-06,6261,380182
9578654,186325,1494472871,771057,430548_1007,1,0,0,11,1,5,,2,0,,4282,315905,247885,,1.6898999319892027e-06,4282,771057
20815411,1076981,1494311930,668168,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6427,98724,154741,75996.0,3.9598999137524515e-06,6427,668168
3016016,1067128,1494482063,627597,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,6300,339033,246534,,1.2798999478036421e-06,6300,627597
11328831,37817,1494275089,826762,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6952,120145,5725,242771.0,2.8990001510464936e-07,6952,826762
21208917,376279,1494044748,557959,430548_1007,1,0,0,4,2,4,,3,0,,6512,51834,135043,365936.0,9.798999371923856e-07,6512,557959
10175839,390932,1494678933,637173,430548_1007,1,0,0,4,2,4,,3,0,2.0,2628,35111,68926,,1.5798999584148987e-06,2628,637173
5630458,1089728,1494398474,698407,430548_1007,1,0,0,9,1,3,,3,0,2.0,6261,414149,45962,,1.4998998949522502e-06,6261,698407
4722964,1102430,1494408398,436123,430548_1007,1,0,2,1,2,1,1.0,3,0,4.0,4281,32323,115380,268523.0,7.989000323505024e-07,4281,436123
16846199,122203,1494285567,753532,430539_1007,1,0,0,9,1,3,,3,0,2.0,4385,372756,196536,12886.0,4.499900114751654e-06,4385,753532
21291153,118379,1494236813,607828,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,4284,328712,97164,58132.0,4.389899913803674e-06,4284,607828
226873,37817,1494183705,479016,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6952,363517,151383,,6.798999834245478e-07,6952,479016
23451401,1076981,1494590022,815362,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,856,126072,170222,85694.0,1.5198999108179123e-06,856,815362
8196703,4500,1494046130,45663,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,5957,91639,40635,,1.9798999346676283e-06,5957,45663
24035781,4500,1494548585,537092,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,6761,421830,69790,300364.0,5.359900114854099e-06,6761,537092
10809398,324042,1494584119,750883,430548_1007,1,0,0,3,2,3,1.0,2,0,,4292,379928,251941,272070.0,9.997999086408527e-07,4292,750883
22704307,718709,1494394842,123495,430539_1007,1,0,66,9,1,3,2.0,3,0,2.0,1540,209935,27117,172800.0,4.189000151200162e-07,1540,123495
6914668,37817,1494512504,562304,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6554,356439,250721,181325.0,3.9890002767606347e-07,6554,562304
22314853,728743,1494330418,180666,430539_1007,1,0,0,4,2,4,,3,0,2.0,4541,268846,73535,353787.0,1.515989970357623e-05,4541,180666
14820311,324042,1494649877,798240,430548_1007,1,0,0,3,2,3,1.0,2,0,,4288,249292,150039,253823.0,2.5898998501361348e-06,4288,798240
634185,390932,1494199738,475468,430548_1007,1,0,0,4,2,4,,3,0,2.0,4520,311917,239308,,9.898999451252166e-07,4520,475468
13263774,37817,1494313611,578405,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6432,55204,6078,47968.0,6.898999913573789e-07,6432,578405
871668,390932,1494665401,413143,430548_1007,1,0,0,4,2,4,,3,0,2.0,4292,341495,210043,,1.379899913445115e-06,4292,413143
627367,390932,1494660629,458576,430548_1007,1,0,0,4,2,4,,3,0,2.0,4282,208931,206024,,8.499000045958383e-07,4282,458576
17024620,409373,1494496515,424193,430548_1007,1,0,0,10,1,4,2.0,3,0,,6736,75475,146045,376730.0,4.989000217392459e-07,6736,424193
12921673,324042,1494649877,697576,430548_1007,0,1,0,3,2,3,1.0,2,0,,4288,323366,62679,,1.4798999927734258e-06,4288,697576
17018225,409373,1494459938,399258,430548_1007,1,0,0,10,1,4,2.0,3,0,,6736,73197,108316,,1.819899921429169e-06,6736,399258
12009781,390932,1494563268,651083,430548_1007,1,0,0,4,2,4,,3,0,2.0,4282,416472,10917,,6.879000125081802e-07,4282,651083
24582205,469812,1494466966,309574,430548_1007,1,0,95,12,1,6,2.0,2,0,,5022,273813,232380,,1.379899913445115e-06,5022,309574
1242841,728644,1494249238,695493,430548_1007,1,0,7,2,2,2,1.0,3,0,1.0,6261,58231,126331,146115.0,4.5990000785423035e-07,6261,695493
8078996,390932,1494665401,728025,430548_1007,1,0,0,4,2,4,,3,0,2.0,4281,408804,63559,234846.0,3.7990000123500067e-07,4281,728025
4676941,1076981,1494471069,790962,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6185,365058,211257,242771.0,4.498999999213993e-07,6185,790962
24670646,232221,1494506370,149974,430548_1007,1,0,7,2,2,2,1.0,3,0,2.0,6250,397813,32992,155232.0,6.79989989293972e-06,6250,149974
12894733,1036810,1494332807,683049,430539_1007,1,0,0,3,2,3,,3,0,2.0,6261,90999,157676,449143.0,2.9998998343216954e-06,6261,683049
8443695,1075609,1494415240,430002,430539_1007,1,0,54,8,1,2,1.0,3,1,2.0,6142,242538,128124,208603.0,1.5798999584148987e-06,6142,430002
22214156,122203,1494478734,79291,430539_1007,1,0,0,9,1,3,,3,0,2.0,541,108589,1341,136259.0,1.9798999346676283e-06,541,79291
22792530,390932,1494026306,377728,430548_1007,1,0,0,4,2,4,,3,0,2.0,7636,6281,82402,336487.0,1.0989900147251319e-05,7636,377728
13481043,1089728,1494196077,798931,430548_1007,1,0,0,9,1,3,,3,0,2.0,6261,118623,111709,375281.0,1.6798999240563717e-06,6261,798931
17029375,728644,1494249238,328965,430548_1007,1,0,7,2,2,2,1.0,3,0,1.0,4289,691,43321,436111.0,1.0689899681892712e-05,4289,328965
13637673,718709,1494394842,837336,430539_1007,1,0,66,9,1,3,2.0,3,0,2.0,11156,349588,104588,74120.0,3.0899000194040127e-06,11156,837336
4797658,782462,1494549907,757924,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,856,16123,94324,399534.0,1.5198999108179123e-06,856,757924
16292642,568075,1494678846,673763,430539_1007,1,0,0,10,1,4,,3,0,2.0,4280,205548,15918,127319.0,1.059989972418407e-05,4280,673763
3419544,4500,1494301254,638637,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,856,364869,143638,,1.1798999821621692e-06,856,638637
15161953,37817,1494321646,580516,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6177,105515,35549,443059.0,4.899000032310141e-07,6177,580516
5022425,1036810,1494586245,576104,430539_1007,1,0,0,3,2,3,,3,0,2.0,1535,402398,43028,227726.0,2.5898998501361348e-06,1535,576104
14682908,913595,1494300565,221383,430539_1007,1,0,68,9,1,3,3.0,3,0,2.0,10062,269131,203578,141723.0,2.959989978990052e-05,10062,221383
21798499,253764,1494431091,263809,430539_1007,1,0,80,10,1,4,2.0,3,0,2.0,6453,280670,41046,68377.0,9.798999371923856e-07,6453,263809
10490104,4500,1494135298,514918,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,6181,213517,7784,64950.0,3.1990001048143313e-07,6181,514918
16081837,782462,1494125257,420426,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,6427,164899,186787,446859.0,3.889899744535796e-06,6427,420426
23900872,4500,1494131941,708315,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,1665,297729,243082,276493.0,3.5798998396785464e-06,1665,708315
1155279,1089728,1494571809,736041,430548_1007,1,0,0,9,1,3,,3,0,2.0,6261,1727,16243,,5.879900072613964e-06,6261,736041
13688989,1089728,1494281227,95893,430548_1007,1,0,0,9,1,3,,3,0,2.0,5166,208175,155448,,4.879899734078208e-06,5166,95893
834443,503986,1494391347,549462,430548_1007,1,0,16,3,2,3,1.0,3,0,2.0,1665,221889,211884,400612.0,7.519900009356206e-06,1665,549462
13946065,782044,1494317293,293810,430539_1007,1,0,0,11,1,5,,3,0,2.0,10881,316591,160862,28623.0,4.029900082969107e-06,10881,293810
19607866,122203,1494032611,341517,430539_1007,1,0,0,9,1,3,,3,0,2.0,541,319211,237992,259223.0,6.989999690176774e-08,541,341517
21809281,913595,1494254962,221423,430539_1007,1,0,68,9,1,3,3.0,3,0,2.0,11134,265422,205333,,1.9798999346676283e-06,11134,221423
12756929,783332,1494672513,832088,430539_1007,1,0,0,12,1,6,,3,0,1.0,4520,291331,220971,385902.0,6.798999834245478e-07,4520,832088
10748280,1091685,1494233010,604684,430548_1007,1,0,8,2,2,2,1.0,3,0,3.0,562,375244,121167,203153.0,8.799000283943315e-07,562,604684
19184994,1089728,1494108431,766275,430548_1007,1,0,0,9,1,3,,3,0,2.0,122,117501,194841,374149.0,8.898999794837437e-07,122,766275
13268676,1067128,1494481127,169457,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,4520,127708,137532,329203.0,1.1798999821621692e-06,4520,169457
12433204,4500,1494301254,735640,430539_1007,0,1,21,3,2,3,3.0,3,0,2.0,856,342140,225925,,1.25989993193798e-06,856,735640
17893526,594253,1494343457,668192,430548_1007,1,0,0,5,2,5,,3,0,3.0,4280,304083,53795,454237.0,6.579899945791112e-06,4280,668192
23609448,1076981,1494135249,547015,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6426,9472,87152,,8.998999874165747e-07,6426,547015
524945,37817,1494292946,567000,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6952,198219,24596,449084.0,4.899000032310141e-07,6952,567000
8810169,232221,1494506209,272661,430548_1007,1,0,7,2,2,2,1.0,3,0,2.0,6241,101316,22845,401651.0,9.798999371923856e-07,6241,272661
21726499,122203,1494040598,503791,430539_1007,1,0,0,9,1,3,,3,0,2.0,6961,2525,79209,,5.199000270295073e-07,6961,503791
21073526,783332,1494430647,391481,430539_1007,1,0,0,12,1,6,,3,0,1.0,4520,139508,12589,,7.899000138422707e-07,4520,391481
246526,37817,1494292890,663310,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6952,47422,120348,39443.0,6.399000085366424e-07,6952,663310
12103527,376279,1494626956,505493,430548_1007,1,0,0,4,2,4,,3,0,,4505,75990,145724,98931.0,4.979900040780194e-06,4505,505493
18711001,1065563,1494605735,559641,430548_1007,1,0,45,5,2,5,2.0,3,0,3.0,6261,48233,132509,166167.0,7.989900041138753e-06,6261,559641
19332760,93767,1494392531,685491,430539_1007,1,0,0,2,2,2,2.0,3,0,,6261,1560,78690,94408.0,2.9998998343216954e-06,6261,685491
17421040,390932,1494562678,636768,430548_1007,1,0,0,4,2,4,,3,0,2.0,4292,234917,210470,,1.989900056287297e-06,4292,636768
7706252,718709,1494393518,832338,430539_1007,1,0,66,9,1,3,2.0,3,0,2.0,4345,361925,17677,66808.0,1.6598999081907095e-06,4345,832338
6036499,915965,1494512965,218885,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,4541,191890,198193,271878.0,2.7759899239754304e-05,4541,218885
6124478,1067128,1494520310,593692,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,6261,391476,38817,396367.0,2.0898999082419323e-06,6261,593692
15720586,728743,1494675211,630421,430539_1007,1,0,0,4,2,4,,3,0,2.0,856,112131,14979,,4.498999999213993e-07,856,630421
10202084,409373,1494232472,535241,430548_1007,1,0,0,10,1,4,2.0,3,0,,1665,398657,53276,234846.0,4.979900040780194e-06,1665,535241
17299452,4500,1494473526,570769,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,1665,36170,105276,,1.8898999769589864e-06,1665,570769
12565484,437677,1494309510,789862,430539_1007,1,0,0,9,1,3,,3,0,3.0,4505,68650,129904,342760.0,1.1798999821621692e-06,4505,789862
16988496,694536,1494679787,821994,430548_1007,1,0,0,3,2,3,,3,0,,4292,204387,12857,,2.989899940075702e-06,4292,821994
20055569,1043380,1494252110,146476,430548_1007,1,0,0,10,1,4,,3,0,4.0,11137,235998,219982,353671.0,2.989899940075702e-06,11137,146476
8890788,4500,1494317029,499491,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,6554,174911,149688,277346.0,1.379899913445115e-06,6554,499491
2435044,409373,1494579033,720101,430548_1007,1,0,0,10,1,4,2.0,3,0,,1665,105960,11085,270915.0,1.5798999584148987e-06,1665,720101
5457349,503986,1494024240,352733,430548_1007,1,0,16,3,2,3,1.0,3,0,2.0,6554,245512,222258,446633.0,5.099000190966763e-07,6554,352733
3044475,782462,1494036882,223121,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,11138,290120,61509,97997.0,7.999000217751018e-07,11138,223121
9979074,1067128,1494343015,558297,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,6261,18898,38817,396367.0,2.5898998501361348e-06,6261,558297
18445739,118379,1494419001,733368,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,6806,116352,155954,120656.0,6.6798997977457475e-06,6806,733368
7735141,37817,1494129165,673185,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,4281,143177,140814,,9.798999371923856e-07,4281,673185
21315244,718709,1494082297,109148,430539_1007,1,0,66,9,1,3,2.0,3,0,2.0,11156,189828,169011,68841.0,4.999000111638452e-07,11156,109148
19772917,118379,1494173394,167650,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,10076,264761,12832,,2.599000197278656e-07,10076,167650
18777966,390932,1494624938,821656,430548_1007,1,0,0,4,2,4,,3,0,2.0,4282,14598,90124,217799.0,1.2798999478036421e-06,4282,821656
17308643,20927,1494196692,508995,430548_1007,1,0,20,3,2,3,2.0,3,0,3.0,5158,273626,234466,105621.0,2.289899839524878e-06,5158,508995
6314843,4500,1494552544,627423,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,7961,138755,20694,10045.0,4.999899829272181e-06,7961,627423
2342541,122203,1494242878,381997,430539_1007,1,0,0,9,1,3,,3,0,2.0,6286,161178,41866,133446.0,2.989899940075702e-06,6286,381997
17076022,1089728,1494515082,604461,430548_1007,1,0,0,9,1,3,,3,0,2.0,1665,136465,1385,,3.9598999137524515e-06,1665,604461
23405766,782462,1494063782,734398,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,7603,338602,127424,270275.0,1.9889999691713456e-07,7603,734398
3834803,1036810,1494215272,393582,430539_1007,1,0,0,3,2,3,,3,0,2.0,6261,282616,188101,234846.0,3.9899000512377825e-06,6261,393582
17150373,1067128,1494344932,393834,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,4520,273474,51197,,1.3898999213779462e-06,4520,393834
10809303,390932,1494665401,750883,430548_1007,1,0,0,4,2,4,,3,0,2.0,4292,379928,251941,272070.0,9.997999086408527e-07,4292,750883
6828046,186325,1494139777,743484,430548_1007,1,0,0,11,1,5,,2,0,,6261,320141,144815,156224.0,2.989899940075702e-06,6261,743484
5846963,1089728,1494073195,418022,430548_1007,1,0,0,9,1,3,,3,0,2.0,6508,127920,176111,275449.0,3.689900040626526e-06,6508,418022
15329044,186325,1494482634,415797,430548_1007,1,0,0,11,1,5,,2,0,,4284,110046,147681,,3.6990002172387904e-07,4284,415797
24203276,232221,1494506064,671236,430548_1007,1,0,7,2,2,2,1.0,3,0,2.0,6250,333640,10447,246197.0,1.2798999478036421e-06,6250,671236
13263039,390932,1494483474,556490,430548_1007,1,0,0,4,2,4,,3,0,2.0,5539,155417,24393,,9.798999371923856e-07,5539,556490
6097399,118379,1494043826,727390,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,4284,275069,20806,176515.0,2.719899839576101e-06,4284,727390
16871829,186325,1494214347,641591,430548_1007,1,0,0,11,1,5,,2,0,,6300,237422,124823,,1.7798998896978446e-06,6300,641591
3249787,56008,1494570449,608016,430539_1007,1,0,7,2,2,2,2.0,3,0,2.0,4281,396664,51181,,2.9970001946821867e-07,4281,608016
8611513,829038,1494513367,530877,430539_1007,0,1,0,10,1,4,,3,0,2.0,6283,270544,233136,237740.0,3.9899000512377825e-06,6283,530877
5788975,409373,1494126937,670415,430548_1007,1,0,0,10,1,4,2.0,3,0,,6261,67660,149747,144123.0,8.579900168115273e-06,6261,670415
24582243,469812,1494572018,774142,430548_1007,1,0,95,12,1,6,2.0,2,0,,4876,282353,239403,,3.979000098297547e-07,4876,774142
14406729,694536,1494680216,776577,430548_1007,1,0,0,3,2,3,,3,0,,4292,360533,70011,,9.798999371923856e-07,4292,776577
3020754,195826,1494245763,677694,430539_1007,1,0,0,3,2,3,,3,0,3.0,4292,182475,100616,389719.0,4.989000217392459e-07,4292,677694
3151535,390932,1494647159,309726,430548_1007,1,0,0,4,2,4,,3,0,2.0,4505,200066,177817,349677.0,1.5798999584148987e-06,4505,309726
12280685,1102430,1494421770,195542,430548_1007,0,1,2,1,2,1,1.0,3,0,4.0,7205,199192,29050,307380.0,2.679900035218452e-06,7205,195542
20046214,118379,1494154469,179990,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,4283,269530,233010,14090.0,3.259900040575303e-06,4283,179990
12749712,852597,1494204587,601880,430548_1007,1,0,8,2,2,2,1.0,3,0,3.0,4284,352523,145274,419804.0,4.899000032310141e-07,4284,601880
23515794,1076981,1494139936,801760,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6512,210396,29338,,8.499000045958383e-07,6512,801760
3725684,782462,1494550162,618151,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,856,49206,47317,260846.0,6.898999913573789e-07,856,618151
1986954,782462,1494550097,200758,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,859,422850,77508,228197.0,2.7998999030387495e-06,859,200758
16969811,640487,1494634732,727283,430539_1007,1,0,0,2,2,2,2.0,3,0,,6426,167768,186203,,3.819900030066492e-06,6426,727283
16132435,186325,1494462372,518672,430548_1007,1,0,0,11,1,5,,2,0,,4282,140217,418,286828.0,7.789900337229483e-06,4282,518672
20179661,913595,1494258553,41778,430539_1007,1,0,68,9,1,3,3.0,3,0,2.0,7358,78460,36974,420913.0,5.959900136076612e-06,7358,41778
7955578,118379,1494077252,707044,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,6806,310298,240440,10733.0,4.979900040780194e-06,6806,707044
5630925,640487,1494505363,698407,430539_1007,1,0,0,2,2,2,2.0,3,0,,6261,414149,45962,,1.4998998949522502e-06,6261,698407
19396638,56008,1494129715,515071,430539_1007,1,0,7,2,2,2,2.0,3,0,2.0,1516,318237,248180,374805.0,2.9799000458297087e-06,1516,515071
